job_id,user_id,user_expected_salary,job_title,salary_min,salary_max,city,state
176968,4039321,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Collection Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3400,3800,Puchong,Selangor
177039,230636,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Marketing Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,10000,Petaling Jaya,Selangor
177043,4041709,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Junior Web Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Junior Web Developer""}]",1800,2300,Bandar Baru Bangi,Selangor
177343,4035313,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Tutor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",400,1000,Semenyih,Selangor
177649,4041797,3300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Klang,Selangor
177898,4025314,1900,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Secretarial Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,5000,Ipoh,Perak
177901,4025314,1900,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Executive Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,5000,Ipoh,Perak
178590,1911289,4300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Content Writer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2200,3000,Kajang,Selangor
178598,3824260,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Specialist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2200,3000,Kajang,Selangor
178605,2158178,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Kajang,Selangor
178605,3824260,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Kajang,Selangor
179130,4039125,3500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Warehouse Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Subang Jaya,Selangor
179160,2455096,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Human Resources Management""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Melaka City,Melaka
179170,3231425,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2000,Shah Alam,Selangor
179177,3776525,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Fiber Network Solutionist ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Petaling Jaya,Selangor
179177,3770374,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Fiber Network Solutionist ""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Petaling Jaya,Selangor
179426,4039400,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Khidmat Pelanggan""}]",1500,2500,Shah Alam,Selangor
179433,4040515,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""无需预约面试： 助理主管 \/ 客户助理 (D Pulze Cyberjaya)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Walk in Interview: Assistant Supervisor & Customer Assistant (D Pulze Cyberjaya)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Temuduga Terbuka: Penolong Penyelia \/ Khidmat Pelanggan (D Pulze Cyberjaya)""}]",1350,1500,Cyberjaya,Selangor
179433,2436612,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""无需预约面试： 助理主管 \/ 客户助理 (D Pulze Cyberjaya)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Walk in Interview: Assistant Supervisor & Customer Assistant (D Pulze Cyberjaya)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Temuduga Terbuka: Penolong Penyelia \/ Khidmat Pelanggan (D Pulze Cyberjaya)""}]",1350,1500,Cyberjaya,Selangor
179439,2436612,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""登门面试：客户助理 (Tamarind Square Cyberjaya)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Walk In Interview: Customer Assistant \/ Senior Customer Assistant (Tamarind Square Cyberjaya)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Temuduga Terbuka: Pembantu Pelanggan (Tamarind Square, Cyberjaya)""}]",1200,1300,Cyberjaya,Selangor
179439,4040515,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""登门面试：客户助理 (Tamarind Square Cyberjaya)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Walk In Interview: Customer Assistant \/ Senior Customer Assistant (Tamarind Square Cyberjaya)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Temuduga Terbuka: Pembantu Pelanggan (Tamarind Square, Cyberjaya)""}]",1200,1300,Cyberjaya,Selangor
179467,1629736,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Branding Specialist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kota Kinabalu,Sabah
179468,4041428,2799,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Brand Ambassador""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kota Kinabalu,Sabah
179469,4041428,2796,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Brand Specialist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kota Kinabalu,Sabah
179471,4041428,2796,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Product Demonstrator""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",0,0,Kota Kinabalu,Sabah
179493,3496745,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Project Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1750,2000,Batu Caves,Selangor
179510,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Hostel Warden""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Warden Asrama""}]",1500,2000,Klang Lama,Kuala Lumpur
179510,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Hostel Warden""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Warden Asrama""}]",1500,2000,Batu Caves,Selangor
179510,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Hostel Warden""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Warden Asrama""}]",1500,2000,Rawang,Selangor
179518,4039259,600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Internship for Account cum Finance""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",500,650,Gelugor,Pulau Pinang
179586,4028829,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Electrical Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,KL Eco City,Kuala Lumpur
179705,3954668,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Production Packer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2100,Petaling Jaya,Selangor
179752,4037745,500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Internship for Software Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",250,300,Iskandar Puteri,Johor
179850,4039742,700,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""食物科技实习生""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Internship for Food Technology""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Latihan Industri untuk Teknologi Makanan""}]",500,1000,Petaling Jaya,Selangor
180093,4041607,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Service Crew""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1200,1500,Shah Alam,Selangor
180454,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Senior Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3800,5800,Petaling Jaya,Selangor
181160,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Social Media Specialist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3200,Johor Bahru,Johor
181433,1871300,3000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Office Admin""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",7000,10000,Puchong,Selangor
181483,3968539,2800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,KL City,Kuala Lumpur
181626,3766824,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Chemist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,3200,Ulu Tiram,Johor
181629,3589243,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Support""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3000,Ulu Tiram,Johor
181633,3912155,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Facility Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,3000,Ulu Tiram,Johor
181702,3766824,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Chemist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,3200,Ulu Tiram,Johor
181704,1378317,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Chemical Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1700,3200,Ulu Tiram,Johor
181708,4006600,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Site Supervisor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Wangsa Maju,Kuala Lumpur
181750,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Human Resources Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2700,Petaling Jaya,Selangor
181754,1977583,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Hr Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,2700,Petaling Jaya,Selangor
181755,3766824,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Production Maintenance""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2300,2600,Bandar Puncak Alam,Selangor
181773,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administration Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pentadbiran""}]",1200,1500,Johor Bahru,Johor
181773,2344260,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administration Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pentadbiran""}]",1200,1500,Batu Caves,Selangor
181773,2988294,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administration Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pentadbiran""}]",1200,1500,Johor Bahru,Johor
181773,2988294,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Administration Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Eksekutif Pentadbiran""}]",1200,1500,Batu Caves,Selangor
181778,3980466,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Mobile App Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,6000,Batu Caves,Selangor
181778,3980466,3200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Mobile App Developer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,6000,Johor Bahru,Johor
181866,4039330,1200,"[{""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Kindergarten Teacher"",""id"":""3""},{""title"":""English"",""prefix"":""en"",""value"":""Kindergarten Teacher"",""id"":""2""},{""title"":""Chinese"",""prefix"":""zh"",""value"":""Kindergarten Teacher"",""id"":""1""}]",0,0,Batu Pahat,Johor
182040,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Kuala Lumpur,Kuala Lumpur
182040,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Georgetown,Pulau Pinang
182040,2883599,1800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Petaling Jaya,Selangor
182349,4041638,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Manufacturing Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1600,2500,Subang Jaya,Selangor
182381,4006719,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Purchasing Clerk""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Petaling Jaya,Selangor
182620,3890117,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Jalan Sultan Ismail,Kuala Lumpur
183027,3815785,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3000,Petaling Jaya,Selangor
183081,4041633,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Maintenance Technician""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,3500,Simpang Ampat,Pulau Pinang
183245,4033112,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1800,2000,Sungai Besi,Kuala Lumpur
183355,4015430,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Personal Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Petaling Jaya,Selangor
183357,3830250,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Assistant Company Secretary""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,5000,Petaling Jaya,Selangor
183544,3996882,800,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Internship For Desktop Publishing""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",500,800,Johor Bahru,Johor
184750,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Admin Assistant Cum Office Receptionist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2000,Shah Alam,Selangor
185131,3285459,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""Customer Service Executive (Umobile)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Executive (Umobile)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Customer Service Executive (Umobile)""}]",0,3000,Kuala Lumpur,Kuala Lumpur
185131,4027609,1200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""Customer Service Executive (Umobile)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Executive (Umobile)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Customer Service Executive (Umobile)""}]",0,3000,Kuala Lumpur,Kuala Lumpur
185140,1514740,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Freight Forwarding Customer Service Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2500,4000,Shah Alam,Selangor
185142,4041561,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Legal Editor""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,3500,Petaling Jaya,Selangor
185158,3766824,2300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Technician cum Machinist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,4000,Bukit Mertajam,Pulau Pinang
185158,3893847,1500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Technician cum Machinist""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,4000,Bukit Mertajam,Pulau Pinang
185204,3815785,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Live Chat Agent""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3000,4000,Cheras,Selangor
185232,3830250,2200,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Company Secretary Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Petaling Jaya,Selangor
185235,3187556,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Secretarial Executive""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,4000,Petaling Jaya,Selangor
185543,1903313,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Multimedia Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",2000,3000,Danau Desa,Kuala Lumpur
185975,4025539,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Bayan Lepas,Pulau Pinang
185975,2401218,2000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Customer Service Officer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,2500,Bayan Lepas,Pulau Pinang
186035,3246149,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""生产部文员""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Quality Control Assistant""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Kerani Pengeluaran""}]",1500,3000,Cheras,Selangor
186122,3246149,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Quality Control Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,3000,Cheras,Selangor
186123,3496745,2600,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Quality Assurance Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1500,3000,Cheras,Selangor
186140,3310601,1300,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""走在面试： 助理主管 \/ 主管 (Bukit Jalil)""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Walk in Interview: Assistant Supervisor \/ Supervisor (Ayer Keroh)""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Temuduga Terbuka: Penolong Penyelia \/ Penyelia (Ayer Keroh)""}]",1500,1600,Ayer Keroh,Melaka
186544,4041638,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Production Engineer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",1300,1500,Simpang Ampat,Pulau Pinang
187713,4033312,4000,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""Blockchain编辑""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Content Writer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""""}]",3800,5000,Mont Kiara,Kuala Lumpur
187825,4005534,2500,"[{""id"":1,""title"":""Chinese"",""prefix"":""zh"",""value"":""""},{""id"":2,""title"":""English"",""prefix"":""en"",""value"":""Junior Graphic Designer""},{""id"":4,""title"":""Bahasa Malaysia"",""prefix"":""ms"",""value"":""Pereka Grafik Junior""}]",50,1200,Subang Jaya,Selangor
